customer_id,mean_purchase_cycle,median_purchase_cycle
3117,20.0,20.0
3118,450.0,450.0
3119,38.0,38.0
3121,23.0,23.0
3123,513.0,513.0
3124,8.0,8.0
3127,1004.0,1004.0
3129,38.0,38.0
3132,1051.0,1051.0
3135,116.0,116.0
3137,55.0,55.0
3138,34.0,34.0
3140,106.0,106.0
3143,179.0,179.0
3144,15.0,14.0
3147,33.0,29.0
3151,48.0,48.0
3158,23.0,23.0
3160,107.0,94.0
3162,120.0,120.0
3163,181.0,181.0
3165,54.0,54.0
3166,287.0,287.0
3167,17.0,17.0
3170,312.0,312.0
3171,34.0,27.0
3172,28.0,28.0
3173,66.0,53.0
3176,21.0,21.0
3182,58.0,58.0
3185,113.0,101.0
3186,65.0,65.0
3187,192.0,192.0
3188,8.0,8.0
3190,84.0,84.0
3191,210.0,210.0
3192,26.0,26.0
3195,656.0,656.0
3199,12.0,12.0
3205,306.0,306.0
3209,3.0,3.0
3213,64.0,64.5
3215,130.0,130.0
3222,106.0,106.0
3223,46.0,45.0
3227,51.0,51.0
3228,29.0,29.0
3235,19.0,19.0
3237,168.0,168.0
3238,66.0,66.0
3239,251.0,251.0
3240,73.0,73.0
3241,129.0,129.0
3243,199.0,199.0
3245,25.0,25.0
3247,89.0,89.0
3248,33.0,33.0
3253,273.0,273.0
3256,28.0,28.0
3257,854.0,854.0
3259,81.0,81.0
3261,14.0,14.0
3263,42.0,42.0
3266,143.0,143.0
3267,139.0,139.0
3269,68.0,68.0
3270,182.0,181.5
3271,87.0,87.0
3273,31.0,29.0
3274,321.0,321.0
3276,80.0,80.0
3278,301.0,301.0
3279,64.0,64.0
3280,32.0,32.0
3281,163.0,163.0
3282,57.0,49.0
3284,378.0,378.0
3287,144.0,144.0
3289,68.0,56.0
3290,994.0,994.0
3296,7.0,7.0
3297,23.0,23.0
3298,261.0,196.0
3299,501.0,501.0
3300,77.0,61.0
3307,67.0,67.0
3309,155.0,141.0
3310,21.0,20.0
3311,96.0,96.0
3312,125.0,125.0
3313,573.0,573.0
3314,250.0,250.0
3321,98.0,98.0
3322,562.0,562.0
3325,55.0,55.0
3327,154.0,154.0
3328,61.0,61.0
3329,51.0,27.0
3330,83.0,83.0
3333,19.0,19.0
3334,333.0,333.0
3338,170.0,170.0
3345,116.0,116.0
3349,634.0,634.5
3350,205.0,205.0
3353,64.0,64.0
3359,728.0,728.0
3364,21.0,21.0
3368,409.0,409.0
3369,16.0,16.0
3373,155.0,155.0
3375,51.0,40.0
3380,204.0,203.5
3381,19.0,19.0
3385,717.0,717.0
3386,460.0,460.0
3389,567.0,567.0
3390,11.0,11.0
3391,90.0,90.0
3395,143.0,123.0
3396,20.0,19.0
3398,291.0,291.0
3400,318.0,318.0
3402,20.0,20.0
3405,365.0,274.0
3406,24.0,22.0
3409,18.0,17.0
3410,0.0,0.0
3411,221.0,221.0
3413,57.0,57.0
3423,116.0,116.0
3426,56.0,54.0
3434,941.0,941.0
3437,547.0,547.0
3443,27.0,26.0
3447,22.0,20.0
3449,8.0,8.0
3451,541.0,541.0
3453,67.0,67.0
3456,104.0,104.0
3461,109.0,98.0
3463,44.0,43.5
3466,60.0,60.0
3471,183.0,183.0
3472,498.0,498.0
3473,405.0,243.0
3474,224.0,224.0
3475,63.0,63.0
3476,192.0,192.0
3478,889.0,889.0
3479,514.0,514.0
3486,78.0,67.0
3490,18.0,17.0
3492,132.0,132.0
3500,15.0,15.0
3504,123.0,123.0
3507,228.0,228.0
3508,8.0,8.0
3509,11.0,11.0
3511,130.0,130.0
3514,47.0,47.0
3516,688.0,688.0
3517,511.0,511.0
3519,63.0,60.0
3520,43.0,43.0
3521,381.0,381.0
3524,4.0,4.0
3527,32.0,28.0
3528,162.0,162.0
3535,496.0,496.0
3537,6.0,6.0
3538,49.0,37.0
3540,112.0,112.0
3541,442.0,442.0
3543,29.0,29.0
3544,819.0,819.0
3549,126.0,126.0
3553,127.0,127.0
3554,12.0,12.0
3556,27.0,27.0
3558,1012.0,1012.0
3562,20.0,20.0
3564,122.0,122.0
3565,19.0,19.0
3568,702.0,702.0
3569,168.0,168.0
3570,28.0,28.0
3571,187.0,187.0
3574,209.0,209.0
3577,196.0,196.0
3578,14.0,14.0
3581,115.0,115.0
3583,7.0,7.0
3584,144.0,144.0
3585,41.0,38.0
3588,454.0,454.5
3591,4.0,4.0
3593,121.0,121.0
3595,25.0,23.0
3596,20.0,18.0
3603,306.0,306.0
3604,62.0,54.0
3609,77.0,77.0
3612,78.0,78.0
3613,39.0,39.0
3617,47.0,47.0
3620,66.0,66.0
3622,102.0,102.0
3624,58.0,41.0
3631,11.0,11.0
3632,305.0,305.0
3634,18.0,18.0
3635,16.0,15.0
3637,491.0,491.0
3641,26.0,26.0
3643,79.0,79.0
3645,1006.0,1006.0
3650,56.0,56.0
3651,152.0,152.0
3658,28.0,28.0
3659,910.0,910.0
3660,123.0,123.0
3662,76.0,76.0
3664,240.0,240.0
3666,138.0,138.0
3671,9.0,9.0
3673,38.0,33.0
3675,249.0,221.5
3676,32.0,32.0
3679,390.0,390.0
3680,10.0,10.0
3681,136.0,136.0
3682,13.0,13.0
3683,31.0,29.0
3684,86.0,86.0
3685,55.0,55.0
3690,82.0,82.0
3691,350.0,350.0
3692,96.0,96.0
3693,109.0,109.0
3694,582.0,582.0
3695,113.0,113.0
3698,52.0,47.0
3699,0.0,0.0
3703,333.0,333.0
3705,157.0,157.0
3707,10.0,10.0
3709,39.0,39.0
3714,16.0,16.0
3715,59.0,59.0
3719,250.0,250.0
3721,136.0,136.0
3723,38.0,38.0
3724,19.0,19.0
3725,6.0,6.0
3727,483.0,483.0
3730,40.0,40.0
3731,31.0,31.0
3732,113.0,113.0
3734,94.0,94.0
3737,635.0,635.0
3738,39.0,39.0
3739,40.0,40.0
3744,45.0,45.0
3745,344.0,295.5
3746,128.0,128.0
3747,18.0,16.0
3748,22.0,22.0
3752,66.0,66.0
3755,34.0,33.0
3756,64.0,64.0
3758,473.0,473.0
3767,1.0,1.0
3769,38.0,29.0
3771,579.0,579.0
3773,74.0,74.0
3776,553.0,553.0
3783,62.0,55.0
3784,92.0,72.0
3785,79.0,70.0
3791,42.0,36.0
3792,354.0,354.0
3795,42.0,42.0
3796,9.0,9.0
3800,59.0,55.0
3801,52.0,52.0
3803,164.0,164.0
3807,112.0,112.0
3811,37.0,37.0
3813,47.0,47.0
3818,28.0,25.0
3821,62.0,62.0
3822,161.0,161.0
3823,651.0,651.0
3824,136.0,109.0
3825,2.0,2.0
3827,40.0,38.0
3828,19.0,18.0
3836,47.0,47.0
3837,21.0,20.0
3838,280.0,280.0
3839,29.0,23.0
3840,704.0,704.0
3841,16.0,15.0
3845,36.0,36.0
3849,56.0,56.0
3850,15.0,15.0
3851,315.0,315.0
3852,83.0,77.0
3853,86.0,80.0
3858,51.0,51.0
3859,238.0,237.5
3861,375.0,375.0
3863,46.0,46.0
3864,18.0,18.0
3865,46.0,46.0
3867,6.0,6.0
3869,0.0,0.0
3870,97.0,80.0
3872,150.0,150.0
3873,36.0,36.0
3874,85.0,85.0
3877,45.0,42.0
3878,438.0,438.0
3879,466.0,466.0
3880,46.0,46.0
3883,92.0,91.5
3888,980.0,980.0
3892,123.0,123.0
3897,49.0,49.0
3898,574.0,574.0
3900,1.0,1.0
3902,99.0,85.0
3905,10.0,10.0
3906,185.0,185.0
3910,30.0,29.0
3916,425.0,425.0
3920,15.0,15.0
3921,218.0,218.0
3922,114.0,114.0
3924,339.0,339.0
3928,23.0,23.0
3930,183.0,137.0
3932,30.0,30.0
3938,69.0,69.0
3939,14.0,14.0
3941,33.0,33.0
3942,37.0,34.0
3946,78.0,63.0
3949,23.0,20.0
3951,64.0,64.0
3952,722.0,722.0
3954,43.0,41.0
3955,20.0,20.0
3962,99.0,99.0
3968,518.0,518.0
3972,126.0,126.0
3977,81.0,81.0
3989,37.0,35.0
3990,25.0,23.0
3993,164.0,164.0
3995,45.0,45.0
4000,14.0,11.0
4001,38.0,37.5
4003,122.0,105.0
4004,41.0,41.0
4006,215.0,215.0
4007,42.0,42.0
4010,32.0,32.0
4012,169.0,169.0
4013,34.0,33.0
4016,164.0,164.0
4018,23.0,23.0
4019,40.0,40.0
4022,50.0,40.0
4023,725.0,725.0
4025,113.0,113.0
4026,84.0,84.0
4034,363.0,363.0
4037,48.0,48.0
4040,276.0,276.0
4041,154.0,154.0
4042,9.0,9.0
4043,248.0,248.0
4045,160.0,140.0
4048,22.0,22.0
4050,256.0,256.0
4052,18.0,18.0
4053,553.0,553.0
4064,60.0,60.0
4066,60.0,54.0
4067,3.0,3.0
4069,35.0,30.0
4072,50.0,50.0
4076,77.0,77.0
4077,27.0,27.0
4079,130.0,130.0
4080,8.0,7.0
4083,44.0,44.0
4085,5.0,5.0
4086,15.0,13.0
4087,264.0,264.0
4095,30.0,30.0
4100,15.0,14.0
4101,231.0,231.0
4104,116.0,116.0
4107,422.0,422.0
4109,66.0,66.0
4115,183.0,183.0
4121,82.0,82.0
4123,112.0,112.0
4124,23.0,23.0
4125,185.0,185.0
4127,279.0,279.0
4128,187.0,146.0
4130,280.0,280.0
4133,90.0,90.0
4134,609.0,609.0
4135,42.0,32.0
4138,364.0,364.0
4141,96.0,96.0
4143,37.0,29.0
4147,78.0,78.0
4148,371.0,371.0
4149,27.0,27.0
4153,132.0,132.0
4157,343.0,343.0
4159,448.0,448.0
4161,344.0,275.0
4162,189.0,189.0
4163,98.0,98.0
4164,13.0,13.0
4167,33.0,31.0
4168,161.0,161.0
4170,25.0,25.0
4171,200.0,200.0
4176,434.0,434.0
4178,270.0,270.0
4179,455.0,455.0
4181,80.0,80.0
4183,808.0,808.0
4187,29.0,29.0
4189,11.0,11.0
4190,49.0,49.0
4192,268.0,268.0
4194,116.0,116.0
4197,5.0,4.0
4198,572.0,572.0
4199,98.0,98.0
4201,5.0,5.0
4203,585.0,585.0
4205,91.0,91.0
4212,555.0,555.0
4213,27.0,27.0
4220,77.0,77.0
4225,80.0,80.0
4227,79.0,79.0
4229,324.0,324.0
4230,39.0,37.0
4234,55.0,50.0
4235,14.0,14.0
4240,20.0,20.0
4241,72.0,65.0
4243,284.0,284.0
4244,652.0,652.0
4245,739.0,739.0
4255,144.0,122.0
4256,75.0,55.0
4257,77.0,72.0
4259,44.0,44.0
4267,886.0,886.0
4270,12.0,12.0
4272,84.0,84.0
4277,22.0,22.0
4284,490.0,490.0
4288,340.0,340.0
4291,128.0,128.0
4294,114.0,114.0
4298,59.0,59.0
4301,343.0,343.0
4303,477.0,477.0
4305,12.0,11.5
4307,230.0,230.5
4309,37.0,37.0
4311,106.0,106.0
4312,19.0,19.0
4314,8.0,8.0
4315,17.0,17.0
4321,35.0,35.0
4324,7.0,7.0
4325,11.0,11.0
4327,497.0,497.0
4330,40.0,40.0
4331,36.0,30.0
4335,168.0,126.0
4336,9.0,9.0
4338,952.0,952.0
4339,73.0,73.0
4340,89.0,89.0
4343,56.0,56.0
4349,5.0,5.0
4353,377.0,377.0
4355,48.0,47.0
4358,117.0,117.0
4359,15.0,15.0
4360,121.0,121.0
4367,262.0,262.0
4372,138.0,138.0
4373,104.0,83.0
4374,385.0,385.0
4380,25.0,25.0
4381,113.0,113.0
4382,99.0,94.0
4383,21.0,21.0
4387,73.0,73.0
4388,381.0,381.0
4389,408.0,408.0
4390,162.0,162.0
4393,56.0,56.0
4396,58.0,58.0
4399,427.0,427.0
4400,113.0,113.0
4402,165.0,165.0
4403,76.0,70.0
4405,27.0,27.0
4406,126.0,126.0
4408,242.0,242.5
4411,117.0,117.0
4412,267.0,267.0
4413,67.0,67.0
4419,12.0,11.0
4420,207.0,207.0
4426,77.0,77.0
4427,215.0,215.0
4428,13.0,13.0
4429,260.0,260.0
4430,54.0,54.0
4436,76.0,76.0
4437,59.0,58.0
4440,160.0,160.0
4447,67.0,64.0
4448,112.0,112.0
4449,122.0,122.0
4451,14.0,14.0
4454,247.0,247.0
4455,452.0,452.0
4456,42.0,42.0
4458,49.0,49.0
4459,126.0,89.0
4461,139.0,139.0
4463,1.0,1.0
4466,47.0,47.0
4467,26.0,26.0
4469,23.0,21.0
4471,852.0,852.0
4473,186.0,186.0
4478,181.0,161.0
4482,198.0,198.0
4485,618.0,618.0
4486,13.0,12.0
4494,70.0,66.0
4496,145.0,145.0
4497,305.0,305.0
4499,976.0,976.0
4505,39.0,26.0
4507,486.0,486.0
4508,359.0,359.0
4509,106.0,106.0
4511,94.0,94.0
4513,38.0,38.0
4517,490.0,490.0
4518,832.0,832.0
4519,78.0,78.0
4520,20.0,20.0
4523,81.0,72.0
4525,62.0,62.0
4538,77.0,66.0
4543,700.0,700.0
4544,982.0,982.0
4545,949.0,949.0
4546,12.0,12.0
4547,210.0,210.0
4549,94.0,71.0
4554,96.0,88.5
4557,14.0,14.0
4559,14.0,14.0
4562,105.0,105.0
4565,88.0,88.0
4567,193.0,193.0
4569,214.0,214.0
4570,139.0,139.0
4573,206.0,206.0
4575,86.0,86.0
4577,289.0,289.0
4578,78.0,78.0
4580,89.0,89.0
4581,18.0,18.0
4583,45.0,45.0
4593,509.0,509.0
4595,81.0,75.0
4598,16.0,16.0
4599,56.0,56.0
4600,304.0,304.0
4608,183.0,183.0
4611,72.0,72.0
4615,108.0,108.0
4618,541.0,541.0
4622,1088.0,1088.0
4624,46.0,46.0
4625,16.0,16.0
4628,20.0,19.0
4629,54.0,54.0
4630,263.0,263.0
4631,197.0,197.0
4636,86.0,86.0
4639,90.0,89.5
4641,32.0,32.0
4643,195.0,195.0
4646,82.0,82.0
4647,31.0,26.0
4648,642.0,642.0
4652,166.0,166.0
4653,44.0,44.0
4655,630.0,630.0
4657,152.0,152.0
4662,40.0,39.0
4664,133.0,133.0
4669,34.0,28.0
4670,956.0,956.0
4671,127.0,109.0
4674,93.0,93.0
4675,10.0,10.0
4677,373.0,373.0
4678,37.0,37.0
4681,256.0,256.0
4684,647.0,647.0
4687,84.0,84.0
4688,249.0,249.0
4690,17.0,17.0
4694,36.0,36.0
4697,26.0,26.0
4699,39.0,39.0
4705,30.0,30.0
4712,27.0,23.5
4714,12.0,12.0
4716,29.0,29.0
4717,124.0,124.0
4720,10.0,10.0
4721,304.0,304.5
4724,437.0,437.0
4729,28.0,27.0
4731,73.0,73.0
4732,48.0,48.0
4733,84.0,84.0
4735,533.0,533.0
4738,102.0,102.0
4742,12.0,11.0
4745,20.0,20.0
4746,8.0,8.0
4752,511.0,511.0
4754,71.0,71.0
4755,25.0,23.0
4761,120.0,100.0
4766,48.0,48.0
4768,518.0,518.0
4770,34.0,32.0
4771,356.0,356.5
4772,303.0,303.0
4774,46.0,46.0
4776,224.0,224.0
4778,546.0,546.0
4779,466.0,466.0
4780,213.0,213.0
4782,12.0,12.0
4783,22.0,22.0
4786,341.0,341.0
4789,257.0,257.0
4793,863.0,863.0
4798,120.0,120.0
4799,62.0,62.0
4803,23.0,20.0
4806,56.0,51.0
4810,14.0,13.0
4813,196.0,178.0
4814,246.0,246.0
4816,101.0,101.0
4817,1056.0,1056.0
4822,26.0,26.0
4824,277.0,277.0
4825,31.0,31.0
4832,130.0,130.0
4833,293.0,293.0
4836,650.0,650.0
4838,336.0,336.0
4839,132.0,132.0
4841,34.0,34.0
4843,177.0,177.0
4844,331.0,331.0
4845,317.0,317.0
4846,593.0,593.0
4847,34.0,34.0
4849,158.0,158.0
4850,66.0,66.0
4851,158.0,158.0
4854,121.0,121.0
4855,30.0,30.0
4856,178.0,178.0
4860,71.0,69.0
4861,210.0,210.0
4862,148.0,148.0
4863,297.0,297.0
4866,79.0,79.0
4868,168.0,168.0
4873,24.0,19.0
4880,245.0,245.0
4883,90.0,90.0
4885,19.0,19.0
4887,136.0,136.0
4888,739.0,739.0
4890,48.0,47.0
4891,57.0,57.0
4893,455.0,455.0
4895,7.0,7.0
4896,369.0,369.0
4901,21.0,21.0
4902,5.0,5.0
4910,421.0,316.0
4915,209.0,209.0
4918,58.0,58.0
4927,25.0,25.0
4928,139.0,139.0
4931,623.0,623.0
4932,315.0,315.0
4933,20.0,18.0
4934,73.0,73.0
4936,29.0,26.0
4939,682.0,682.0
4940,73.0,61.0
4941,54.0,54.0
4943,7.0,7.0
4944,78.0,78.0
4947,48.0,48.0
4950,121.0,107.0
4952,18.0,18.0
4954,16.0,16.0
4956,32.0,27.0
4957,83.0,64.0
4959,498.0,498.0
4960,15.0,15.0
4961,17.0,17.0
4962,7.0,7.0
4963,56.0,50.0
4965,338.0,338.0
4970,357.0,357.0
4971,170.0,170.0
4973,26.0,23.0
4977,85.0,85.0
4979,610.0,610.0
4980,492.0,492.0
4982,54.0,54.0
4983,9.0,9.0
4985,20.0,20.0
4986,506.0,506.0
4987,95.0,83.0
4989,109.0,109.0
4991,72.0,72.0
4999,57.0,54.0
5002,56.0,56.0
5003,8.0,6.0
5006,76.0,76.0
5008,16.0,16.0
5012,20.0,20.0
5013,29.0,22.0
5014,248.0,248.0
5016,24.0,23.0
5018,175.0,175.0
5019,193.0,193.0
5020,147.0,147.0
5022,11.0,11.0
5023,1046.0,1046.0
5025,63.0,63.0
5029,525.0,525.0
5030,20.0,19.0
5034,21.0,21.0
5035,168.0,168.0
5037,298.0,298.0
5038,12.0,12.0
5039,249.0,249.0
5041,118.0,118.0
5042,13.0,13.0
5043,795.0,795.0
5044,40.0,40.0
5048,57.0,49.0
5049,26.0,24.0
5051,40.0,40.0
5057,30.0,30.0
5059,12.0,10.0
5064,84.0,84.0
5066,37.0,35.0
5070,282.0,282.0
5074,83.0,74.0
5079,4.0,4.0
5080,415.0,415.0
5081,69.0,59.0
5082,11.0,11.0
5083,53.0,53.0
5084,72.0,72.0
5086,124.0,88.0
5093,647.0,647.0
5094,94.0,94.0
5095,77.0,77.0
5097,29.0,29.0
5102,281.0,281.0
5105,90.0,90.0
5106,73.0,73.0
5107,38.0,36.0
5110,19.0,18.0
5111,29.0,29.0
5114,29.0,28.0
5118,10.0,9.0
5124,497.0,497.0
5126,357.0,357.0
5131,452.0,452.0
5135,48.0,48.0
5141,227.0,199.0
5144,97.0,93.0
5145,105.0,84.0
5147,17.0,17.0
5149,281.0,234.0
5150,35.0,26.0
5153,498.0,498.0
5156,348.0,348.0
5159,61.0,61.0
5160,10.0,10.0
5161,152.0,152.0
5163,15.0,15.0
5164,56.0,56.0
5166,9.0,9.0
5168,70.0,70.0
5171,10.0,10.0
5172,46.0,46.0
5173,3.0,3.0
5176,116.0,116.0
5181,11.0,11.0
5184,18.0,18.0
5185,21.0,18.0
5186,92.0,92.0
5189,348.0,348.0
5196,47.0,47.0
5199,147.0,147.0
5202,115.0,92.0
5204,342.0,342.0
5205,417.0,417.0
5207,8.0,8.0
5208,25.0,23.0
5210,148.0,148.0
5211,48.0,48.0
5213,147.0,147.0
5215,47.0,47.0
5216,63.0,57.0
5217,54.0,54.0
5218,168.0,135.0
5220,91.0,91.0
5222,92.0,91.5
5223,10.0,10.0
5224,55.0,52.0
5227,81.0,81.0
5228,121.0,121.0
5232,2.0,2.0
5234,16.0,16.0
5236,366.0,366.0
5238,193.0,193.0
5239,14.0,14.0
5242,91.0,91.0
5244,39.0,39.0
5249,15.0,14.0
5254,12.0,10.0
5257,20.0,20.0
5264,27.0,27.0
5266,30.0,30.0
5268,26.0,26.0
5273,563.0,563.0
5274,4.0,4.0
5275,60.0,44.0
5278,23.0,23.0
5279,38.0,38.0
5280,306.0,306.0
5282,18.0,18.0
5285,598.0,598.0
5286,24.0,22.0
5290,44.0,44.0
5292,698.0,698.0
5293,74.0,74.0
5294,469.0,469.0
5302,116.0,116.0
5303,107.0,107.0
5305,7.0,7.0
5307,40.0,34.0
5308,282.0,282.0
5311,214.0,214.0
5314,550.0,550.0
5315,258.0,258.0
5318,199.0,199.0
5319,24.0,21.0
5320,56.0,51.0
5322,74.0,74.0
5324,40.0,40.0
5325,86.0,86.0
5327,190.0,190.0
5332,924.0,924.0
5335,14.0,13.5
5339,62.0,62.0
5341,44.0,44.0
5343,683.0,683.0
5349,84.0,84.0
5351,630.0,630.0
5353,77.0,77.0
5355,424.0,424.0
5357,57.0,57.0
5358,178.0,178.0
5361,94.0,94.0
5362,138.0,138.0
5365,31.0,31.0
5366,178.0,178.0
5367,332.0,332.0
5368,157.0,157.0
5369,50.0,50.0
5374,101.0,90.0
5380,3.0,2.0
5382,73.0,70.0
5383,5.0,5.0
5385,93.0,93.0
5395,12.0,12.0
5396,27.0,27.0
5397,12.0,12.0
5399,812.0,812.0
5402,14.0,14.0
5403,53.0,53.0
5406,23.0,23.0
5408,54.0,54.0
5413,180.0,180.0
5414,39.0,39.0
5416,33.0,22.0
5422,329.0,329.0
5423,62.0,62.0
5426,254.0,254.0
5427,62.0,57.0
5428,28.0,28.0
5435,74.0,67.0
5436,103.0,103.0
5441,15.0,15.0
5442,298.0,298.0
5445,6.0,6.0
5446,114.0,87.0
5448,54.0,54.0
5452,46.0,34.0
5454,165.0,165.0
5456,277.0,277.0
5459,16.0,16.0
5461,732.0,732.0
5463,91.0,91.0
5467,307.0,307.0
5469,84.0,84.0
5470,29.0,29.0
5471,224.0,224.0
5472,282.0,282.0
5473,13.0,13.0
5477,191.0,191.0
5478,69.0,69.0
5481,12.0,12.0
5482,155.0,155.0
5483,44.0,44.0
5484,233.0,233.0
5489,55.0,52.0
5491,118.0,118.0
5492,5.0,5.0
5494,683.0,683.0
5495,160.0,160.0
5496,163.0,143.0
5501,15.0,15.0
5502,11.0,11.0
5504,8.0,8.0
5505,46.0,39.0
5509,32.0,32.0
5512,380.0,380.0
5515,192.0,192.0
5522,217.0,217.0
5524,18.0,18.0
5525,260.0,260.0
5527,11.0,10.0
5530,74.0,74.0
5532,164.0,164.0
5540,258.0,258.0
5541,408.0,408.0
5545,320.0,320.0
5547,52.0,46.0
5548,18.0,18.0
5551,41.0,41.0
5552,306.0,306.0
5553,56.0,56.0
5555,160.0,160.0
5560,373.0,373.0
5563,159.0,159.0
5564,630.0,630.0
5565,53.0,49.0
5566,51.0,51.0
5569,358.0,358.0
5572,333.0,333.0
5574,79.0,79.0
5576,182.0,182.0
5578,314.0,314.0
5579,58.0,58.0
5584,114.0,114.0
5587,457.0,457.0
5589,26.0,26.0
5590,68.0,56.0
5597,61.0,61.0
5598,83.0,83.0
5599,532.0,532.0
5602,60.0,60.0
5603,28.0,27.0
5605,240.0,240.0
5606,82.0,82.0
5608,40.0,40.0
5609,26.0,26.0
5610,784.0,784.0
5613,342.0,342.0
5617,38.0,38.0
5622,86.0,86.0
5623,56.0,56.0
5626,119.0,105.0
5629,74.0,72.0
5632,230.0,184.0
5635,12.0,12.0
5636,700.0,700.5
5640,92.0,92.0
5644,62.0,59.0
5649,49.0,48.0
5651,17.0,17.0
5655,304.0,304.0
5658,1.0,1.0
5662,30.0,30.0
5666,668.0,668.0
5672,228.0,228.0
5674,154.0,154.0
5675,61.0,61.0
5677,327.0,327.0
5678,38.0,38.0
5679,8.0,8.0
5682,14.0,14.0
5683,22.0,20.0
5686,160.0,160.0
5687,42.0,39.0
5689,192.0,192.0
5690,150.0,150.0
5694,45.0,39.0
5700,158.0,158.0
5702,118.0,118.0
5704,213.0,213.0
5705,61.0,61.0
5706,84.0,84.0
5708,56.0,56.0
5713,339.0,339.0
5714,32.0,28.0
5715,44.0,44.0
5716,41.0,41.0
5717,18.0,18.0
5723,109.0,109.0
5725,12.0,12.0
5728,161.0,161.0
5729,58.0,57.5
5730,37.0,30.0
5733,2.0,2.0
5734,70.0,70.0
5735,135.0,135.0
5736,105.0,105.0
5737,21.0,19.5
5738,17.0,17.0
5740,308.0,308.0
5750,308.0,308.0
5752,16.0,16.0
5753,225.0,225.0
5755,232.0,232.0
5757,215.0,215.0
5760,5.0,5.0
5768,102.0,95.0
5769,100.0,100.0
5770,557.0,557.0
5773,234.0,233.5
5774,8.0,8.0
5777,86.0,86.0
5779,29.0,29.0
5780,2.0,2.0
5785,47.0,47.0
5787,63.0,53.0
5791,70.0,70.0
5794,21.0,20.0
5796,7.0,7.0
5799,19.0,14.0
5803,21.0,21.0
5806,138.0,138.0
5807,154.0,154.0
5808,0.0,0.0
5811,148.0,147.5
5816,3.0,3.0
5818,1088.0,1088.0
5820,112.0,112.0
5822,60.0,57.0
5823,108.0,108.0
5827,299.0,299.0
5828,192.0,192.0
5830,318.0,318.0
5833,18.0,16.0
5835,50.0,50.0
5838,46.0,46.0
5840,63.0,63.0
5843,227.0,227.0
5845,172.0,172.0
5846,3.0,3.0
5847,36.0,36.0
5849,10.0,10.0
5850,70.0,70.0
5851,14.0,13.0
5854,2.0,2.0
5861,45.0,45.0
5865,22.0,22.0
5867,87.0,80.0
5869,16.0,16.0
5871,415.0,415.0
5874,20.0,20.0
5875,150.0,150.0
5877,26.0,26.0
5878,449.0,449.0
5879,224.0,224.0
5880,454.0,454.0
5881,292.0,292.0
5882,78.0,78.0
5885,203.0,203.0
5888,343.0,343.0
5889,25.0,25.0
5891,24.0,24.0
5893,25.0,25.0
5894,149.0,149.0
5898,43.0,43.0
5899,465.0,465.0
5901,54.0,54.0
5904,20.0,20.0
5906,182.0,182.0
5912,29.0,29.0
5915,34.0,34.0
5916,6.0,6.0
5917,8.0,8.0
5918,269.0,269.0
5919,186.0,186.0
5921,62.0,52.0
5922,54.0,54.0
5928,38.0,33.0
5930,64.0,63.5
5932,22.0,21.0
5934,212.0,212.0
5935,267.0,267.0
5936,374.0,374.0
5937,49.0,49.0
5938,616.0,616.0
5941,13.0,13.0
5942,19.0,17.0
5943,253.0,211.0
5945,43.0,43.0
5946,355.0,355.0
5948,187.0,187.0
5949,40.0,35.0
5954,16.0,16.0
5958,149.0,149.0
5960,366.0,365.5
5964,15.0,15.0
5966,5.0,5.0
5967,67.0,67.0
5968,20.0,20.0
5969,30.0,29.0
5971,35.0,31.0
5974,116.0,116.0
5977,278.0,278.0
5985,36.0,36.0
5986,103.0,103.0
5987,501.0,501.0
5988,7.0,6.0
5990,99.0,99.0
5992,673.0,673.0
5993,35.0,35.0
5995,53.0,53.0
5999,9.0,9.0
6002,66.0,66.0
6004,238.0,238.0
6007,8.0,7.0
6008,95.0,95.0
6009,38.0,38.0
6012,32.0,27.0
6013,31.0,31.0
6014,79.0,79.0
6016,22.0,22.0
6017,168.0,168.0
6019,140.0,98.0
6020,50.0,50.0
6021,8.0,8.0
6023,261.0,261.0
6025,22.0,22.0
6030,77.0,77.0
6032,114.0,114.0
6033,170.0,170.0
6037,99.0,99.0
6041,35.0,35.0
6042,556.0,556.0
6046,231.0,231.0
6047,262.0,262.0
6048,53.0,53.0
6049,19.0,19.0
6051,320.0,320.0
6054,181.0,166.0
6058,26.0,24.0
6059,9.0,8.0
6062,893.0,893.0
6064,570.0,570.0
6072,146.0,145.5
6074,10.0,10.0
6075,10.0,10.0
6077,383.0,383.0
6084,4.0,4.0
6086,23.0,23.0
6088,70.0,70.0
6089,46.0,46.5
6090,650.0,650.0
6094,259.0,259.0
6095,476.0,476.0
6096,42.0,42.0
6099,496.0,496.0
6100,9.0,9.0
6101,76.0,76.0
6102,94.0,94.0
6104,1102.0,1102.0
6108,14.0,14.0
6110,53.0,47.0
6114,416.0,416.0
6115,37.0,36.0
6116,82.0,82.0
6118,217.0,217.0
6119,38.0,38.0
6120,312.0,312.0
6123,29.0,25.0
6125,457.0,457.0
6128,26.0,24.0
6129,101.0,101.0
6131,34.0,34.0
6134,107.0,107.0
6135,680.0,680.0
6137,24.0,23.0
6138,73.0,70.0
6139,18.0,17.0
6140,10.0,8.0
6141,333.0,333.0
6146,249.0,249.0
6147,64.0,64.0
6148,61.0,55.0
6150,44.0,41.0
6151,31.0,31.0
6152,11.0,10.5
6153,11.0,11.0
6159,86.0,86.0
6160,64.0,44.0
